name_a,name_b,severity,sources
Salsalate,Ketorolac Tromethamine,moderate,ndf-rt+openfda(a_in_b_label)
Salsalate,Methotrexate,reported,ndf-rt+openfda(b_in_a_label)
Salsalate,Warfarin,reported,ndf-rt+openfda(b_in_a_label)
Cimetidine,Ketoconazole,severe,ndf-rt+openfda(b_in_a_label)
Cimetidine,Clozapine,moderate,ndf-rt+openfda(a_in_b_label)
Cimetidine,Estazolam,moderate,ndf-rt+openfda(a_in_b_label)
Cimetidine,Amitriptyline,reported,ndf-rt+openfda(a_in_b_label)
Cimetidine,Bupropion,reported,ndf-rt+openfda(a_in_b_label)
Cimetidine,Chloroquine,moderate,ndf-rt+openfda(a_in_b_label)
Cimetidine,Clomipramine,moderate,ndf-rt+openfda(a_in_b_label)
Cimetidine,Desipramine,reported,ndf-rt+openfda(a_in_b_label)
Cimetidine,Doxepin,moderate,ndf-rt+openfda(a_in_b_label)
Cimetidine,Imipramine,reported,ndf-rt+openfda(a_in_b_label)
Cimetidine,Metoprolol,reported,ndf-rt+openfda(a_in_b_label)
Cimetidine,Nortriptyline,moderate,ndf-rt+openfda(a_in_b_label)
Cimetidine,Propranolol,moderate,ndf-rt+openfda(a_in_b_label)
Cimetidine,Protriptyline,moderate,ndf-rt+openfda(a_in_b_label)
Cimetidine,Quinidine,reported,ndf-rt+openfda(a_in_b_label)
Cimetidine,Trimipramine,moderate,ndf-rt+openfda(a_in_b_label)
