"name_a","name_b","severity","rxcui_a","rxcui_b","sources"
"Lansoprazole","Nilotinib","reported","17128","662281","ndf-rt"
"Lansoprazole","Pazopanib","reported","17128","714438","ndf-rt"
"Lansoprazole","Ulipristal","reported","17128","1005921","ndf-rt"
"Lansoprazole","Rilpivirine","severe","17128","1102270","ndf-rt+openfda"
"Sevoflurane","Saquinavir","reported","36453","83395","ndf-rt"
"Sevoflurane","Sparfloxacin","contraindicated","36453","18469","ndf-rt+onc"
"Sevoflurane","Citalopram","contraindicated","36453","2556","ndf-rt+onc"
"Sevoflurane","Cilostazol","reported","36453","21107","ndf-rt"
"Sevoflurane","Levalbuterol","reported","36453","237159","ndf-rt"
"Sevoflurane","Dofetilide","contraindicated","36453","49247","ndf-rt+onc"
"Sevoflurane","Rapacuronium Bromide","reported","36453","228530","ndf-rt"
"Sevoflurane","Formoterol","reported","36453","25255","ndf-rt"
"Sevoflurane","Dexmethylphenidate","moderate","36453","352372","ndf-rt+openfda"
"Sevoflurane","Sodium Oxybate","reported","36453","9899","ndf-rt"
"Sevoflurane","P-V Tussin","reported","36453","219013","ndf-rt"
"Sevoflurane","Tetrahydrozoline","reported","36453","37935","ndf-rt"
"Sevoflurane","M-End","reported","36453","218126","ndf-rt"
"Sevoflurane","Epinephrine,Racemic","reported","36453","66887","ndf-rt"
"Sevoflurane","Salmeterol","reported","36453","36117","ndf-rt"
"Sevoflurane","Ibutilide","contraindicated","36453","41289","ndf-rt+onc"
"Sevoflurane","Cisatracurium","reported","36453","319864","ndf-rt"
"Sevoflurane","Midodrine","reported","36453","6963","ndf-rt"
"Sevoflurane","Donepezil","reported","36453","135447","ndf-rt"
"Sevoflurane","Anagrelide","contraindicated","36453","596724","ndf-rt+onc"
"Sevoflurane","Quetiapine","reported","36453","51272","ndf-rt"
"Sevoflurane","Toremifene","reported","36453","38409","ndf-rt"
"Sevoflurane","Halofantrine","contraindicated","36453","50749","ndf-rt+onc"
"Sevoflurane","Sorafenib","reported","36453","495881","ndf-rt"
"Sevoflurane","Paliperidone","reported","36453","679314","ndf-rt"
"Sevoflurane","Lisdexamfetamine","reported","36453","700810","ndf-rt"
"Sevoflurane","Arformoterol","reported","36453","304962","ndf-rt"
"Sevoflurane","Nilotinib","reported","36453","662281","ndf-rt"
"Sevoflurane","Tetrabenazine","reported","36453","10390","ndf-rt"
"Sevoflurane","Iloperidone","reported","36453","73178","ndf-rt"
"Sevoflurane","Abobotulinumtoxina","reported","36453","860168","ndf-rt"
"Sevoflurane","Dronedarone","contraindicated","36453","233698","ndf-rt+onc"
"Sevoflurane","Asenapine","reported","36453","784649","ndf-rt"
"Sevoflurane","Onabotulinumtoxina","reported","36453","860189","ndf-rt"
"Sevoflurane","Rimabotulinumtoxinb","reported","36453","860178","ndf-rt"
"Sevoflurane","Romidepsin","reported","36453","877510","ndf-rt"
"Sevoflurane","Telavancin","reported","36453","473837","ndf-rt"
"Sevoflurane","Incobotulinumtoxina","reported","36453","1000104","ndf-rt"
"Sevoflurane","Eribulin","reported","36453","1045453","ndf-rt"
"Sevoflurane","Vandetanib","contraindicated","36453","1098413","ndf-rt+onc"
"Sevoflurane","Indacaterol","reported","36453","1114326","ndf-rt"
"Sevoflurane","Ezogabine","reported","36453","1112990","ndf-rt"
"Sevoflurane","Vemurafenib","reported","36453","1147220","ndf-rt"
"Sevoflurane","Crizotinib","reported","36453","1148495","ndf-rt"
"Lamivudine","Zalcitabine (Dideoxycytidine,Ddc)","reported","68244","3363","ndf-rt"
"Saquinavir","Docetaxel","reported","83395","72962","ndf-rt"
"Saquinavir","Sparfloxacin","reported","83395","18469","ndf-rt"
"Saquinavir","Nevirapine","moderate","83395","53654","ndf-rt+openfda"
"Saquinavir","Levofloxacin","reported","83395","82122","ndf-rt"
"Saquinavir","Cabergoline","reported","83395","47579","ndf-rt"
"Saquinavir","Tizanidine","reported","83395","57258","ndf-rt"
"Saquinavir","Rifapentine","contraindicated","83395","35617","ndf-rt+onc"
"Saquinavir","Citalopram","reported","83395","2556","ndf-rt"
"Saquinavir","Efavirenz","moderate","83395","195085","ndf-rt+openfda"
"Saquinavir","Trastuzumab","reported","83395","224905","ndf-rt"
"Saquinavir","Cilostazol","reported","83395","21107","ndf-rt"
"Saquinavir","Amprenavir","reported","83395","228656","ndf-rt"
"Saquinavir","Sirolimus","reported","83395","35302","ndf-rt"
"Saquinavir","Moxifloxacin","reported","83395","139462","ndf-rt"
"Saquinavir","Gatifloxacin","reported","83395","228476","ndf-rt"
"Saquinavir","Dofetilide","reported","83395","49247","ndf-rt"
"Saquinavir","Ziprasidone","reported","83395","115698","ndf-rt"
"Saquinavir","Formoterol","moderate","83395","25255","ndf-rt+openfda"
"Saquinavir","Bosentan","contraindicated","83395","75207","ndf-rt+onc"
"Saquinavir","Etonogestrel","reported","83395","14584","ndf-rt"
"Saquinavir","Voriconazole","reported","83395","121243","ndf-rt"
"Saquinavir","Eplerenone","severe","83395","298869","ndf-rt+openfda"
"Saquinavir","Aripiprazole","reported","83395","89013","ndf-rt"
"Saquinavir","Eletriptan","reported","83395","231049","ndf-rt"
"Saquinavir","Gemifloxacin","reported","83395","138099","ndf-rt"
"Saquinavir","Alfuzosin","reported","83395","17300","ndf-rt"
"Saquinavir","Palonosetron","reported","83395","70561","ndf-rt"
"Saquinavir","Vardenafil","severe","83395","306674","ndf-rt+openfda"
"Saquinavir","Abarelix","reported","83395","301739","ndf-rt"
"Saquinavir","Fosamprenavir","moderate","83395","358262","ndf-rt+openfda"
"Saquinavir","Tadalafil","reported","83395","358263","ndf-rt"
"Saquinavir","Telithromycin","reported","83395","274786","ndf-rt"
"Saquinavir","Erlotinib","reported","83395","337525","ndf-rt"
"Saquinavir","Ergonovine","contraindicated","83395","4021","ndf-rt+onc"
"Saquinavir","Ergotamine","contraindicated","83395","4025","ndf-rt+onc"
"Saquinavir","P-V Tussin","reported","83395","219013","ndf-rt"
"Saquinavir","M-End","reported","83395","218126","ndf-rt"
"Saquinavir","Venlafaxine","reported","83395","39786","ndf-rt"
"Saquinavir","Granisetron","reported","83395","26237","ndf-rt"
"Saquinavir","Salmeterol","severe","83395","36117","ndf-rt+openfda"
"Saquinavir","Moexipril","reported","83395","30131","ndf-rt"
"Saquinavir","Ibutilide","reported","83395","41289","ndf-rt"
"Saquinavir","Irinotecan","contraindicated","83395","51499","ndf-rt+onc"
"Saquinavir","Fosphenytoin","moderate","83395","72236","ndf-rt+openfda"
"Saquinavir","Topotecan","reported","83395","57308","ndf-rt"
"Saquinavir","Atorvastatin","severe","83395","83367","ndf-rt+openfda"
"Saquinavir","Donepezil","reported","83395","135447","ndf-rt"
"Saquinavir","Nelfinavir","reported","83395","134527","ndf-rt"
"Saquinavir","Tamsulosin","reported","83395","77492","ndf-rt"
"Saquinavir","Anagrelide","reported","83395","596724","ndf-rt"
"Saquinavir","Quetiapine","reported","83395","51272","ndf-rt"
"Saquinavir","Dolasetron","reported","83395","68091","ndf-rt"
"Saquinavir","Grepafloxacin","reported","83395","83719","ndf-rt"
"Saquinavir","Toremifene","reported","83395","38409","ndf-rt"
"Saquinavir","Sildenafil","severe","83395","136411","ndf-rt+openfda"
"Saquinavir","Tolterodine","reported","83395","119565","ndf-rt"
"Saquinavir","Halofantrine","reported","83395","50749","ndf-rt"
"Saquinavir","St. John's Wort","reported","83395","258326","ndf-rt"
"Saquinavir","Grapefruit Extract","reported","83395","124323","ndf-rt"
"Saquinavir","Atazanavir","severe","83395","343047","ndf-rt+openfda"
"Saquinavir","Diet Aid","reported","83395","216598","ndf-rt"
"Saquinavir","Solifenacin","reported","83395","322167","ndf-rt"
"Saquinavir","Darifenacin","reported","83395","136198","ndf-rt"
"Saquinavir","Eszopiclone","reported","83395","461016","ndf-rt"
"Saquinavir","Tipranavir","reported","83395","190548","ndf-rt"
"Saquinavir","Clozapine (Fazaclo)","reported","83395","542974","ndf-rt"
"Saquinavir","Ranolazine","severe","83395","35829","ndf-rt+openfda"
"Saquinavir","Sunitinib","reported","83395","357977","ndf-rt"
"Saquinavir","Conivaptan","reported","83395","302285","ndf-rt"
"Saquinavir","Domperidone","reported","83395","3626","ndf-rt"
"Saquinavir","Darunavir","moderate","83395","460132","ndf-rt+openfda"
"Saquinavir","Dasatinib","reported","83395","475342","ndf-rt"
"Saquinavir","Posaconazole","reported","83395","282446","ndf-rt"
"Saquinavir","Paliperidone","reported","83395","679314","ndf-rt"
"Saquinavir","Lapatinib","reported","83395","480167","ndf-rt"
"Saquinavir","Temsirolimus","reported","83395","657797","ndf-rt"
"Saquinavir","Maraviroc","reported","83395","620216","ndf-rt"
"Saquinavir","Ixabepilone","reported","83395","337523","ndf-rt"
"Saquinavir","Nilotinib","reported","83395","662281","ndf-rt"
"Saquinavir","Tetrabenazine","reported","83395","10390","ndf-rt"
"Saquinavir","Silodosin","reported","83395","720825","ndf-rt"
"Saquinavir","Fesoterodine","reported","83395","797195","ndf-rt"
"Saquinavir","Everolimus","reported","83395","141704","ndf-rt"
"Saquinavir","Iloperidone","reported","83395","73178","ndf-rt"
"Saquinavir","Tolvaptan","reported","83395","358257","ndf-rt"
"Saquinavir","Dronedarone","reported","83395","233698","ndf-rt"
"Saquinavir","Saxagliptin","reported","83395","857974","ndf-rt"
"Saquinavir","Asenapine","reported","83395","784649","ndf-rt"
"Saquinavir","Romidepsin","reported","83395","877510","ndf-rt"
"Saquinavir","Pazopanib","reported","83395","714438","ndf-rt"
"Saquinavir","Telavancin","reported","83395","473837","ndf-rt"
"Saquinavir","Cabazitaxel","moderate","83395","996051","ndf-rt+openfda"
"Saquinavir","Ulipristal","reported","83395","1005921","ndf-rt"
"Saquinavir","Dihydroergotoxine","reported","83395","3419","ndf-rt"
"Saquinavir","Lurasidone","reported","83395","1040028","ndf-rt"
"Saquinavir","Vilazodone","reported","83395","1086769","ndf-rt"
"Saquinavir","Vandetanib","reported","83395","1098413","ndf-rt"
"Saquinavir","Rivaroxaban","reported","83395","1114195","ndf-rt"
"Saquinavir","Ticagrelor","reported","83395","1116632","ndf-rt"
"Saquinavir","Crizotinib","reported","83395","1148495","ndf-rt"
"Saquinavir","Ruxolitinib","reported","83395","1193326","ndf-rt"
"Saquinavir","Axitinib","reported","83395","1242999","ndf-rt"
"Saquinavir","Ivacaftor","reported","83395","1243041","ndf-rt"
"Acarbose","Levofloxacin","reported","16681","82122","ndf-rt"
"Acarbose","Gatifloxacin","reported","16681","228476","ndf-rt"
"Acarbose","Pramlintide","reported","16681","139953","ndf-rt"
"Nisoldipine","Rifapentine","reported","7435","35617","ndf-rt"
"Nisoldipine","Telithromycin","reported","7435","274786","ndf-rt"
"Nisoldipine","Fosphenytoin","moderate","7435","72236","ndf-rt+openfda"
"Nisoldipine","Grapefruit Extract","reported","7435","124323","ndf-rt"
"Nisoldipine","Diet Aid","reported","7435","216598","ndf-rt"
"Glimepiride","Levofloxacin","reported","25789","82122","ndf-rt"
"Glimepiride","Rifapentine","reported","25789","35617","ndf-rt"
"Glimepiride","Gatifloxacin","reported","25789","228476","ndf-rt"
"Glimepiride","Voriconazole","reported","25789","121243","ndf-rt"
"Anastrozole","Efalizumab","reported","84857","356988","ndf-rt"
"Anastrozole","Natalizumab","reported","84857","354770","ndf-rt"
"Anastrozole","Estramustine","reported","84857","4089","ndf-rt"
"Anastrozole","Estrone","reported","84857","4103","ndf-rt"
"Anastrozole","Clozapine (Fazaclo)","reported","84857","542974","ndf-rt"
"Anastrozole","Fingolimod","reported","84857","1012892","ndf-rt"
"Anastrozole","Deferiprone","reported","84857","11645","ndf-rt"
"Bicalutamide","Efalizumab","reported","83008","356988","ndf-rt"
"Bicalutamide","Natalizumab","reported","83008","354770","ndf-rt"
"Bicalutamide","Fingolimod","reported","83008","1012892","ndf-rt"
"Ritonavir","Docetaxel","moderate","85762","72962","ndf-rt+openfda"
"Ritonavir","Cabergoline","reported","85762","47579","ndf-rt"
"Ritonavir","Rifapentine","contraindicated","85762","35617","ndf-rt+onc"
"Ritonavir","Efavirenz","moderate","85762","195085","ndf-rt+openfda"
"Ritonavir","Trastuzumab","reported","85762","224905","ndf-rt"
"Ritonavir","Amprenavir","moderate","85762","228656","ndf-rt+openfda"
"Ritonavir","Sirolimus","reported","85762","35302","ndf-rt"
"Ritonavir","Mifepristone","moderate","85762","6964","ndf-rt+openfda"
"Ritonavir","Bosentan","contraindicated","85762","75207","ndf-rt+onc"
"Ritonavir","Etonogestrel","reported","85762","14584","ndf-rt"
"Ritonavir","Voriconazole","severe","85762","121243","ndf-rt+openfda"
"Ritonavir","Eplerenone","severe","85762","298869","ndf-rt+openfda"
"Ritonavir","Aripiprazole","moderate","85762","89013","ndf-rt+openfda"
"Ritonavir","Eletriptan","severe","85762","231049","ndf-rt+openfda"
"Ritonavir","Alfuzosin","severe","85762","17300","ndf-rt+openfda"
"Ritonavir","Vardenafil","moderate","85762","306674","ndf-rt+openfda"
"Ritonavir","Rosuvastatin","reported","85762","301542","ndf-rt"
"Ritonavir","Fosamprenavir","moderate","85762","358262","ndf-rt+openfda"
"Ritonavir","Tadalafil","moderate","85762","358263","ndf-rt+openfda"
"Ritonavir","Erlotinib","moderate","85762","337525","ndf-rt+openfda"
"Ritonavir","Ergonovine","contraindicated","85762","4021","ndf-rt+onc"
"Ritonavir","Ergotamine","contraindicated","85762","4025","ndf-rt+onc"
"Ritonavir","P-V Tussin","reported","85762","219013","ndf-rt"
"Ritonavir","M-End","reported","85762","218126","ndf-rt"
"Ritonavir","Salmeterol","severe","85762","36117","ndf-rt+openfda"
"Ritonavir","Irinotecan","contraindicated","85762","51499","ndf-rt+onc"
"Ritonavir","Topotecan","reported","85762","57308","ndf-rt"
"Ritonavir","Atorvastatin","severe","85762","83367","ndf-rt+openfda"
"Ritonavir","Nelfinavir","reported","85762","134527","ndf-rt"
"Ritonavir","Tamsulosin","moderate","85762","77492","ndf-rt+openfda"
"Ritonavir","Quetiapine","moderate","85762","51272","ndf-rt+openfda"
"Ritonavir","Toremifene","reported","85762","38409","ndf-rt"
"Ritonavir","Sildenafil","reported","85762","136411","ndf-rt"
"Ritonavir","Tolterodine","moderate","85762","119565","ndf-rt+openfda"
"Ritonavir","St. John's Wort","reported","85762","258326","ndf-rt"
"Ritonavir","Solifenacin","reported","85762","322167","ndf-rt"
"Ritonavir","Darifenacin","moderate","85762","136198","ndf-rt+openfda"
"Ritonavir","Eszopiclone","reported","85762","461016","ndf-rt"
"Ritonavir","Deferasirox","reported","85762","614373","ndf-rt"
"Ritonavir","Clozapine (Fazaclo)","reported","85762","542974","ndf-rt"
"Ritonavir","Ranolazine","severe","85762","35829","ndf-rt+openfda"
"Ritonavir","Sunitinib","reported","85762","357977","ndf-rt"
"Ritonavir","Conivaptan","reported","85762","302285","ndf-rt"
"Ritonavir","Dasatinib","severe","85762","475342","ndf-rt+openfda"
"Ritonavir","Lapatinib","reported","85762","480167","ndf-rt"
"Ritonavir","Temsirolimus","reported","85762","657797","ndf-rt"
"Ritonavir","Maraviroc","severe","85762","620216","ndf-rt+openfda"
"Ritonavir","Ixabepilone","reported","85762","337523","ndf-rt"
"Ritonavir","Nilotinib","severe","85762","662281","ndf-rt+openfda"
"Ritonavir","Etravirine","reported","85762","475969","ndf-rt"
"Ritonavir","Silodosin","severe","85762","720825","ndf-rt+openfda"
"Ritonavir","Fesoterodine","reported","85762","797195","ndf-rt"
"Ritonavir","Everolimus","severe","85762","141704","ndf-rt+openfda"
"Ritonavir","Iloperidone","moderate","85762","73178","ndf-rt+openfda"
"Ritonavir","Tolvaptan","severe","85762","358257","ndf-rt+openfda"
"Ritonavir","Dronedarone","severe","85762","233698","ndf-rt+openfda"
"Ritonavir","Saxagliptin","reported","85762","857974","ndf-rt"
"Ritonavir","Romidepsin","reported","85762","877510","ndf-rt"
"Ritonavir","Pitavastatin","moderate","85762","861634","ndf-rt+openfda"
"Ritonavir","Pazopanib","reported","85762","714438","ndf-rt"
"Ritonavir","Cabazitaxel","moderate","85762","996051","ndf-rt+openfda"
"Ritonavir","Ulipristal","reported","85762","1005921","ndf-rt"
"Ritonavir","Dihydroergotoxine","reported","85762","3419","ndf-rt"
"Ritonavir","Lurasidone","severe","85762","1040028","ndf-rt+openfda"
"Ritonavir","Vilazodone","reported","85762","1086769","ndf-rt"
"Ritonavir","Boceprevir","severe","85762","1102129","ndf-rt+openfda"
"Ritonavir","Telaprevir","reported","85762","1102261","ndf-rt"
"Ritonavir","Rivaroxaban","moderate","85762","1114195","ndf-rt+openfda"
"Ritonavir","Ticagrelor","reported","85762","1116632","ndf-rt"
"Ritonavir","Crizotinib","reported","85762","1148495","ndf-rt"
"Ritonavir","Ruxolitinib","reported","85762","1193326","ndf-rt"
"Ritonavir","Axitinib","reported","85762","1242999","ndf-rt"
"Ritonavir","Ivacaftor","severe","85762","1243041","ndf-rt+openfda"
"Docetaxel","Rifapentine","reported","72962","35617","ndf-rt"
"Docetaxel","Efavirenz","reported","72962","195085","ndf-rt"
"Docetaxel","Bacillus Calmette-Guerin,Montreal Vaccine","reported","72962","314513","ndf-rt"
"Docetaxel","Voriconazole","reported","72962","121243","ndf-rt"
"Docetaxel","Efalizumab","reported","72962","356988","ndf-rt"
"Docetaxel","Telithromycin","reported","72962","274786","ndf-rt"
"Docetaxel","Natalizumab","reported","72962","354770","ndf-rt"
"Docetaxel","Indinavir","reported","72962","114289","ndf-rt"
"Docetaxel","Fosphenytoin","reported","72962","72236","ndf-rt"
"Docetaxel","Nelfinavir","reported","72962","134527","ndf-rt"
"Docetaxel","Varicella","reported","72962","11131","ndf-rt"
"Docetaxel","Mibefradil","reported","72962","83213","ndf-rt"
"Docetaxel","St. John's Wort","reported","72962","258326","ndf-rt"
"Docetaxel","Atazanavir","reported","72962","343047","ndf-rt"
"Docetaxel","Clozapine (Fazaclo)","reported","72962","542974","ndf-rt"
"Docetaxel","Conivaptan","reported","72962","302285","ndf-rt"
"Docetaxel","Posaconazole","reported","72962","282446","ndf-rt"
"Docetaxel","Cabazitaxel","reported","72962","996051","ndf-rt"
"Docetaxel","Fingolimod","reported","72962","1012892","ndf-rt"
"Docetaxel","Boceprevir","reported","72962","1102129","ndf-rt"
"Docetaxel","Telaprevir","reported","72962","1102261","ndf-rt"
"Docetaxel","Deferiprone","reported","72962","11645","ndf-rt"
"Docetaxel","Ivacaftor","reported","72962","1243041","ndf-rt"
"Trandolapril","Sirolimus","moderate","38454","35302","ndf-rt+openfda"
"Trandolapril","Diet Aid","reported","38454","216598","ndf-rt"
"Trandolapril","Aliskiren","moderate","38454","325646","ndf-rt+openfda"
"Trandolapril","Temsirolimus","moderate","38454","657797","ndf-rt+openfda"
"Trandolapril","Everolimus","moderate","38454","141704","ndf-rt+openfda"
"Cidofovir","Celecoxib","reported","83171","140587","ndf-rt"
